"No.","Time","Source","Destination","Protocol","Length","Info"
"1637","50.941988","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=20685 Ack=14367 Win=65535 Len=0"
"1639","51.024632","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=14367 Ack=20830 Win=65535 Len=0"
"1641","51.319162","10.0.2.15","172.217.16.131","TCP","54","[TCP Previous segment not captured] 38230  >  443 [FIN, ACK] Seq=2 Ack=74 Win=62780 Len=0"
"1642","51.319431","172.217.16.131","10.0.2.15","TCP","60","[TCP ACKed unseen segment] 443  >  38230 [ACK] Seq=74 Ack=3 Win=65535 Len=0"
"1643","51.382742","172.217.16.131","10.0.2.15","TCP","60","443  >  38230 [FIN, ACK] Seq=74 Ack=3 Win=65535 Len=0"
"1644","51.382775","10.0.2.15","172.217.16.131","TCP","54","38230  >  443 [ACK] Seq=3 Ack=75 Win=62780 Len=0"
"1646","51.419741","10.0.2.15","172.217.18.99","TCP","54","[TCP Previous segment not captured] 35990  >  443 [FIN, ACK] Seq=2 Ack=74 Win=62780 Len=0"
"1647","51.420134","172.217.18.99","10.0.2.15","TCP","60","[TCP ACKed unseen segment] 443  >  35990 [ACK] Seq=74 Ack=3 Win=65535 Len=0"
"1649","51.482714","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=14367 Ack=21185 Win=65535 Len=0"
"1650","51.485730","172.217.18.99","10.0.2.15","TCP","60","443  >  35990 [FIN, ACK] Seq=74 Ack=3 Win=65535 Len=0"
"1651","51.485765","10.0.2.15","172.217.18.99","TCP","54","35990  >  443 [ACK] Seq=3 Ack=75 Win=62780 Len=0"
"1654","51.812806","34.117.65.55","10.0.2.15","TCP","60","443  >  55680 [ACK] Seq=15900 Ack=5877 Win=65535 Len=0"
"1656","52.272378","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=21185 Ack=14566 Win=65535 Len=0"
"1657","52.392621","10.0.2.15","142.250.184.195","TCP","54","[TCP Dup ACK 500#1] 57436  >  443 [ACK] Seq=1 Ack=1 Win=62780 Len=0"
"1658","52.393153","142.250.184.195","10.0.2.15","TCP","60","[TCP Dup ACK 501#1] [TCP ACKed unseen segment] 443  >  57436 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"1659","52.396032","10.0.2.15","35.186.193.173","TCP","54","[TCP Dup ACK 503#1] 46258  >  443 [ACK] Seq=1 Ack=1 Win=62780 Len=0"
"1660","52.396054","10.0.2.15","35.190.60.146","TCP","54","[TCP Dup ACK 502#1] 44574  >  443 [ACK] Seq=1 Ack=1 Win=62780 Len=0"
"1661","52.396332","35.186.193.173","10.0.2.15","TCP","60","[TCP Dup ACK 505#1] [TCP ACKed unseen segment] 443  >  46258 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"1662","52.396332","35.190.60.146","10.0.2.15","TCP","60","[TCP Dup ACK 504#1] [TCP ACKed unseen segment] 443  >  44574 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"1666","52.786764","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=21185 Ack=14715 Win=65535 Len=0"
"1668","52.794768","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=14715 Ack=21298 Win=65535 Len=0"
"1670","52.819149","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=21298 Ack=14914 Win=65535 Len=0"
"1673","53.075338","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=14914 Ack=21928 Win=65535 Len=0"
"1675","53.504998","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=21928 Ack=15113 Win=65535 Len=0"
"1677","53.624620","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=15113 Ack=22041 Win=65535 Len=0"
"1679","53.781740","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=15113 Ack=22380 Win=65535 Len=0"
"1682","54.024058","34.117.65.55","10.0.2.15","TCP","60","443  >  55680 [ACK] Seq=16923 Ack=6221 Win=65535 Len=0"
"1684","54.521646","213.57.24.219","10.0.2.15","TCP","60","443  >  60202 [ACK] Seq=831956 Ack=5495 Win=65535 Len=0"
"1686","54.537486","213.57.24.219","10.0.2.15","TCP","1514","443  >  60202 [PSH, ACK] Seq=832537 Ack=5495 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1687","54.537511","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=5495 Ack=833997 Win=65535 Len=0"
"1688","54.537886","213.57.24.219","10.0.2.15","TCP","1514","443  >  60202 [PSH, ACK] Seq=833997 Ack=5495 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1689","54.538893","213.57.24.219","10.0.2.15","TCP","1514","443  >  60202 [PSH, ACK] Seq=835457 Ack=5495 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1690","54.538921","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=5495 Ack=836917 Win=65535 Len=0"
"1691","54.539014","213.57.24.219","10.0.2.15","TCP","1514","443  >  60202 [PSH, ACK] Seq=836917 Ack=5495 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1692","54.539988","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=838377 Ack=5495 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"1693","54.539989","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=841297 Ack=5495 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"1694","54.540073","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=5495 Ack=844217 Win=65535 Len=0"
"1695","54.541269","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=844217 Ack=5495 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"1696","54.541306","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=5495 Ack=847137 Win=65535 Len=0"
"1698","54.541677","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=5495 Ack=850057 Win=65535 Len=0"
"1699","54.543032","213.57.24.219","10.0.2.15","TCP","4434","443  >  60202 [PSH, ACK] Seq=850057 Ack=5495 Win=65535 Len=4380 [TCP segment of a reassembled PDU]"
"1700","54.543061","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=5495 Ack=854437 Win=65535 Len=0"
"1701","54.543128","213.57.24.219","10.0.2.15","TCP","1514","443  >  60202 [PSH, ACK] Seq=854437 Ack=5495 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1702","54.545929","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=855897 Ack=5495 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"1703","54.545957","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=5495 Ack=858817 Win=65535 Len=0"
"1704","54.546394","213.57.24.219","10.0.2.15","TCP","1514","443  >  60202 [PSH, ACK] Seq=858817 Ack=5495 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1705","54.546945","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=860277 Ack=5495 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"1706","54.546965","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=5495 Ack=863197 Win=65535 Len=0"
"1708","54.547219","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=5495 Ack=866117 Win=65535 Len=0"
"1709","54.547603","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=866117 Ack=5495 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"1710","54.547651","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=5495 Ack=869037 Win=65535 Len=0"
"1712","54.548309","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=871957 Ack=5495 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"1713","54.548707","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=5495 Ack=874877 Win=65535 Len=0"
"1714","54.548759","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=874877 Ack=5495 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"1715","54.548778","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=5495 Ack=877797 Win=65535 Len=0"
"1717","54.549450","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=877797 Ack=5495 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"1718","54.549508","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=5495 Ack=880717 Win=65535 Len=0"
"1719","54.549546","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=22380 Ack=15312 Win=65535 Len=0"
"1720","54.550781","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=880717 Ack=5495 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"1721","54.550813","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=5495 Ack=883637 Win=65535 Len=0"
"1722","54.557334","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=883637 Ack=5495 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"1723","54.557482","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=5495 Ack=886557 Win=65535 Len=0"
"1725","54.557604","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=5495 Ack=889477 Win=65535 Len=0"
"1726","54.557724","213.57.24.219","10.0.2.15","TCP","8814","443  >  60202 [PSH, ACK] Seq=889477 Ack=5495 Win=65535 Len=8760 [TCP segment of a reassembled PDU]"
"1727","54.559162","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=898237 Ack=5495 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"1729","54.559730","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=5495 Ack=909917 Win=65535 Len=0"
"1731","54.560178","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=5495 Ack=915757 Win=65535 Len=0"
"1732","54.561351","213.57.24.219","10.0.2.15","TCP","11734","443  >  60202 [PSH, ACK] Seq=915757 Ack=5495 Win=65535 Len=11680 [TCP segment of a reassembled PDU]"
"1733","54.561398","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=5495 Ack=927437 Win=65535 Len=0"
"1735","54.563107","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=5495 Ack=939117 Win=65535 Len=0"
"1738","54.564929","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=5495 Ack=953717 Win=65535 Len=0"
"1739","54.565141","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=953717 Ack=5495 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"1740","54.565304","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=5495 Ack=956637 Win=65535 Len=0"
"1741","54.565626","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=956637 Ack=5495 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"1742","54.565659","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=5495 Ack=959557 Win=65535 Len=0"
"1743","54.566056","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=959557 Ack=5495 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"1744","54.566087","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=5495 Ack=962477 Win=65535 Len=0"
"1746","54.566404","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=5495 Ack=965397 Win=65535 Len=0"
"1747","54.566838","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=965397 Ack=5495 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"1748","54.566868","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=5495 Ack=968317 Win=65535 Len=0"
"1749","54.567733","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=968317 Ack=5495 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"1750","54.567769","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=5495 Ack=971237 Win=65535 Len=0"
"1751","54.568433","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=971237 Ack=5495 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"1752","54.568469","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=5495 Ack=974157 Win=65535 Len=0"
"1753","54.568998","213.57.24.219","10.0.2.15","TCP","5894","443  >  60202 [PSH, ACK] Seq=974157 Ack=5495 Win=65535 Len=5840 [TCP segment of a reassembled PDU]"
"1754","54.569029","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=5495 Ack=979997 Win=65535 Len=0"
"1756","54.569549","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=5495 Ack=985837 Win=65535 Len=0"
"1757","54.570122","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=985837 Ack=5495 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"1758","54.570153","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=5495 Ack=988757 Win=65535 Len=0"
"1759","54.570842","213.57.24.219","10.0.2.15","TCP","5894","443  >  60202 [PSH, ACK] Seq=988757 Ack=5495 Win=65535 Len=5840 [TCP segment of a reassembled PDU]"
"1760","54.570880","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=5495 Ack=994597 Win=65535 Len=0"
"1761","54.571302","213.57.24.219","10.0.2.15","TCP","1514","443  >  60202 [PSH, ACK] Seq=994597 Ack=5495 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1763","54.572891","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=5495 Ack=997971 Win=65535 Len=0"
"1767","54.649887","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=15312 Ack=22493 Win=65535 Len=0"
"1769","54.653154","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=22493 Ack=15511 Win=65535 Len=0"
"1787","54.789730","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=15511 Ack=22944 Win=65535 Len=0"
"1790","55.054433","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=22944 Ack=15710 Win=65535 Len=0"
"1792","55.149362","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=15710 Ack=23444 Win=65535 Len=0"
"1797","55.492374","34.117.65.55","10.0.2.15","TCP","60","443  >  55680 [ACK] Seq=17842 Ack=6565 Win=65535 Len=0"
"1799","55.961009","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=23444 Ack=15909 Win=65535 Len=0"
"1801","56.048132","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=15909 Ack=23557 Win=65535 Len=0"
"1803","56.051218","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=23557 Ack=16108 Win=65535 Len=0"
"1805","56.192350","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=16108 Ack=23976 Win=65535 Len=0"
"1807","56.340091","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=23976 Ack=16547 Win=65535 Len=0"
"1809","56.428009","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=16547 Ack=24155 Win=65535 Len=0"
"1811","56.461964","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=24155 Ack=16746 Win=65535 Len=0"
"1814","56.588256","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=24300 Ack=16929 Win=65535 Len=0"
"1816","56.700477","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=16929 Ack=24413 Win=65535 Len=0"
"1818","57.521534","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=16929 Ack=24752 Win=65535 Len=0"
"1823","57.905671","34.117.65.55","10.0.2.15","TCP","60","443  >  55680 [ACK] Seq=18833 Ack=6909 Win=65535 Len=0"
"1825","58.274461","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=24752 Ack=17128 Win=65535 Len=0"
"1827","58.361675","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=17128 Ack=24865 Win=65535 Len=0"
"1829","58.365943","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=24865 Ack=17327 Win=65535 Len=0"
"1831","58.508038","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=17327 Ack=25300 Win=65535 Len=0"
"1832","58.536048","10.0.2.15","35.227.252.103","TCP","54","[TCP Dup ACK 587#1] 52456  >  443 [ACK] Seq=1 Ack=1 Win=62780 Len=0"
"1833","58.536080","10.0.2.15","35.244.159.8","TCP","54","[TCP Dup ACK 586#1] 43640  >  443 [ACK] Seq=1 Ack=1 Win=63540 Len=0"
"1834","58.536133","10.0.2.15","146.75.121.253","TCP","54","[TCP Dup ACK 585#1] 46990  >  443 [ACK] Seq=1 Ack=1 Win=62780 Len=0"
"1835","58.536147","10.0.2.15","34.111.113.62","TCP","54","[TCP Dup ACK 584#1] 33216  >  443 [ACK] Seq=1 Ack=1 Win=62780 Len=0"
"1836","58.536427","35.227.252.103","10.0.2.15","TCP","60","[TCP Dup ACK 591#1] [TCP ACKed unseen segment] 443  >  52456 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"1837","58.536427","35.244.159.8","10.0.2.15","TCP","60","[TCP Dup ACK 590#1] [TCP ACKed unseen segment] 443  >  43640 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"1838","58.536427","146.75.121.253","10.0.2.15","TCP","60","[TCP Dup ACK 589#1] [TCP ACKed unseen segment] 443  >  46990 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"1839","58.536427","34.111.113.62","10.0.2.15","TCP","60","[TCP Dup ACK 588#1] [TCP ACKed unseen segment] 443  >  33216 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"1841","58.785794","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=25300 Ack=17526 Win=65535 Len=0"
"1843","58.869074","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=17526 Ack=25445 Win=65535 Len=0"
"1845","59.309327","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=17526 Ack=25784 Win=65535 Len=0"
"1847","59.669145","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=25784 Ack=17709 Win=65535 Len=0"
"1850","59.720760","34.117.65.55","10.0.2.15","TCP","60","443  >  55680 [ACK] Seq=19718 Ack=7253 Win=65535 Len=0"
"1852","59.741855","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=17709 Ack=25897 Win=65535 Len=0"
"1854","60.082635","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=25897 Ack=17908 Win=65535 Len=0"
"1856","60.180767","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=17908 Ack=26010 Win=65535 Len=0"
"1858","60.185371","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=26010 Ack=18107 Win=65535 Len=0"
"1862","60.320485","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=18107 Ack=26429 Win=65535 Len=0"
"1866","60.588318","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=26429 Ack=18306 Win=65535 Len=0"
"1868","60.689792","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=18306 Ack=26574 Win=65535 Len=0"
"1872","62.749862","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=26574 Ack=18489 Win=65535 Len=0"
"1874","62.819481","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=18489 Ack=26687 Win=65535 Len=0"
"1876","64.353996","213.57.24.219","10.0.2.15","TCP","60","443  >  60202 [ACK] Seq=997971 Ack=6290 Win=65535 Len=0"
"1878","64.366603","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=998552 Ack=6290 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"1879","64.367151","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=6290 Ack=1001472 Win=65535 Len=0"
"1880","64.367589","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1001472 Ack=6290 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"1881","64.367684","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=6290 Ack=1004392 Win=65535 Len=0"
"1882","64.368293","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1004392 Ack=6290 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"1883","64.368378","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=6290 Ack=1007312 Win=65535 Len=0"
"1884","64.368932","213.57.24.219","10.0.2.15","TCP","1514","443  >  60202 [PSH, ACK] Seq=1007312 Ack=6290 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1885","64.369518","213.57.24.219","10.0.2.15","TCP","1514","443  >  60202 [PSH, ACK] Seq=1008772 Ack=6290 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1886","64.369527","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=6290 Ack=1010232 Win=65535 Len=0"
"1887","64.370166","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1010232 Ack=6290 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"1888","64.370207","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=6290 Ack=1013152 Win=65535 Len=0"
"1890","64.370573","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=6290 Ack=1016072 Win=65535 Len=0"
"1891","64.371545","213.57.24.219","10.0.2.15","TCP","1514","443  >  60202 [PSH, ACK] Seq=1016072 Ack=6290 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1892","64.371749","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1017532 Ack=6290 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"1893","64.371799","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=6290 Ack=1020452 Win=65535 Len=0"
"1894","64.372122","213.57.24.219","10.0.2.15","TCP","1514","443  >  60202 [PSH, ACK] Seq=1020452 Ack=6290 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1895","64.372946","213.57.24.219","10.0.2.15","TCP","1514","443  >  60202 [PSH, ACK] Seq=1021912 Ack=6290 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1896","64.372955","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=6290 Ack=1023372 Win=65535 Len=0"
"1897","64.373014","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1023372 Ack=6290 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"1898","64.373068","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=6290 Ack=1026292 Win=65535 Len=0"
"1899","64.373531","213.57.24.219","10.0.2.15","TCP","1514","443  >  60202 [PSH, ACK] Seq=1026292 Ack=6290 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1900","64.376387","213.57.24.219","10.0.2.15","TCP","1514","443  >  60202 [PSH, ACK] Seq=1027752 Ack=6290 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1901","64.376412","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=6290 Ack=1029212 Win=65535 Len=0"
"1903","64.378795","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=6290 Ack=1046732 Win=65535 Len=0"
"1904","64.379066","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1046732 Ack=6290 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"1905","64.379075","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=6290 Ack=1049652 Win=65535 Len=0"
